Count,Name,Position X,Position Y,Layer,File Name,Title,Point Link
1,GFX_GROUP-8788,1320.5000,-190.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-8776,750.5000,-218.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-71-0
1,GFX_GROUP-10412,1114.5000,101.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-2782,624.0000,210.0000,PULL STATION,X-7TH FLOOR.dwg,,Color Link: 3:M2-29-0
1,GFX_LINKED-10412,1114.5000,101.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-62-0
1,GFX_LINKED-10406,1034.5000,101.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-61-0
1,GFX_GROUP-10406,1034.5000,101.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-1097,616.0000,242.0000,F-ALARM,X-1ST FLOOR MEZZ.dwg,,1:M2-82-0
1,GFX_GROUP-1097,616.0000,242.0000,BACKGROUND,X-1ST FLOOR MEZZ.dwg,,
1,GFX_GROUP-1085,616.0000,269.0000,BACKGROUND,X-1ST FLOOR MEZZ.dwg,,
1,GFX_GROUP-2782,624.0000,210.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-1085,616.0000,269.0000,PULL STATION,X-1ST FLOOR MEZZ.dwg,,1:M2-83-0
1,GFX_GROUP-14756,2000.0000,139.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-15062,516.5000,-445.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-88-0
1,GFX_GROUP-15062,516.5000,-445.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-15068,476.5000,-58.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-2291,611.0000,-116.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-15068,476.5000,-58.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-87-0
1,GFX_GROUP-3399,2450.5000,79.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-14756,2000.0000,139.0000,PULL STATION,X-7TH FLOOR.dwg,,3:M2-7-0
1,GFX_LINKED-3399,2450.5000,79.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-27-0
1,GFX_LINKED-11591,2450.5000,24.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-28-0
1,GFX_GROUP-11591,2450.5000,24.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-51220,2494.5000,219.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M2-64-0
1,GFX_GROUP-51220,2494.5000,219.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-55805,1752.5000,-337.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-4303,1352.5000,-260.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-55805,1752.5000,-337.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,1:M2-120-0
1,GFX_GROUP-51217,2296.0000,90.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-51214,2270.0000,90.0000,WATER FLOW,X-2ND FLOOR.dwg,,1:M2-63-0
1,GFX_LINKED-51217,2296.0000,90.0000,TAMPER SWITCH,X-2ND FLOOR.dwg,,1:M2-62-0
1,GFX_LINKED-51225,2494.5000,139.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M2-65-0
1,GFX_GROUP-51225,2494.5000,139.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-4303,1352.5000,-260.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,1:M2-120-0
1,GFX_GROUP-49426,1465.5000,130.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-54706,1398.5000,-360.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M2-53-0
1,GFX_LINKED-49426,1465.5000,130.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-100-0
1,GFX_LINKED-49420,1545.5000,170.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-104-0
1,GFX_GROUP-49420,1545.5000,170.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-54709,1298.5000,-260.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M2-84-0
1,GFX_GROUP-54709,1298.5000,-260.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-54712,1360.0000,-331.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-54706,1398.5000,-360.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-54712,1360.0000,-331.0000,PULL STATION,X-2ND FLOOR.dwg,,1:M2-123-0
1,GFX_GROUP-23590,656.5000,-40.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-27729,677.5000,-60.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M4-71-0
1,GFX_LINKED-23590,656.5000,-40.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M4-71-0
1,GFX_LINKED-23734,312.5000,-466.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-8-0
1,GFX_GROUP-23734,312.5000,-466.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-9632,528.5000,-420.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-102-0
1,GFX_GROUP-9632,528.5000,-420.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-42799,748.5000,-420.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-27729,677.5000,-60.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-42799,748.5000,-420.5000,DUCT DETECTOR,X-3RD FLOOR.dwg,,2:M1-101-0
1,GFX_GROUP-23728,312.5000,-425.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-42771,0.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-42775,0.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-7176,0.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-51214,2270.0000,90.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-18229,0.0000,-480.0000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-18332,257.5000,-425.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_LINKED-23728,312.5000,-425.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-10-0
1,GFX_LINKED-18332,257.5000,-425.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-11-0
1,GFX_LINKED-23731,260.5000,-466.5000,SMOKE DETECTOR,X-3RD FLOOR.dwg,,2:M1-7-0
1,GFX_GROUP-23731,260.5000,-466.5000,BACKGROUND,X-3RD FLOOR.dwg,,
1,GFX_GROUP-50388,2038.0000,149.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-56704,2390.0000,-190.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-56707,2416.0000,-190.0000,TAMPER SWITCH,X-2ND FLOOR.dwg,,1:M2-67-0
1,GFX_LINKED-56704,2390.0000,-190.0000,WATER FLOW,X-2ND FLOOR.dwg,,1:M2-66-0
1,GFX_LINKED-3336,247.5000,-190.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M4-89-0
1,GFX_GROUP-3336,247.5000,-190.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48054,376.0000,50.0000,WATER FLOW,X-2ND FLOOR.dwg,,1:M2-46-0
1,GFX_GROUP-48054,376.0000,50.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-48044,406.0000,49.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-56707,2416.0000,-190.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48044,406.0000,49.0000,TAMPER SWITCH,X-2ND FLOOR.dwg,,1:M2-45-0
1,GFX_GROUP-3342,247.5000,-268.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-53960,142.0000,-291.0000,PULL STATION,X-2ND FLOOR.dwg,,1:M2-43-0
1,GFX_GROUP-53960,142.0000,-291.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-2111,2810.0000,-530.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-2117,2836.0000,-530.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-2111,2810.0000,-530.0000,WATER FLOW,X-2ND FLOOR.dwg,,1:M2-72-0
1,GFX_GROUP-52427,360.5000,-420.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-3342,247.5000,-268.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M4-81-0
1,GFX_LINKED-52427,360.5000,-420.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M2-41-0
1,GFX_LINKED-52424,280.5000,-420.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,1:M2-40-0
1,GFX_GROUP-52424,280.5000,-420.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48798,1334.0000,270.0000,WATER FLOW,X-2ND FLOOR.dwg,,1:M2-60-0
1,GFX_GROUP-48798,1334.0000,270.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-48789,1147.5000,250.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-48811,1047.5000,270.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48789,1147.5000,250.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-113-0
1,GFX_GROUP-49429,1552.5000,269.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-50388,2038.0000,149.0000,PULL STATION,X-2ND FLOOR.dwg,,1:M2-61-0
1,GFX_LINKED-49429,1552.5000,269.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,2:M2-115-0
1,GFX_LINKED-49423,1485.5000,270.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-101-0
1,GFX_GROUP-49423,1485.5000,270.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48811,1047.5000,270.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-112-0
1,GFX_GROUP-48795,1360.0000,270.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48808,987.5000,170.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-110-0
1,GFX_LINKED-48795,1360.0000,270.0000,TAMPER SWITCH,X-2ND FLOOR.dwg,,1:M2-59-0
1,GFX_LINKED-48050,662.0000,149.0000,PULL STATION,X-2ND FLOOR.dwg,,1:M2-47-0
1,GFX_GROUP-48050,662.0000,149.0000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48792,954.5000,269.5000,SMOKE DETECTOR,X-2ND FLOOR.dwg,,2:M2-116-0
1,GFX_GROUP-48792,954.5000,269.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-48805,887.5000,190.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_GROUP-48808,987.5000,170.5000,BACKGROUND,X-2ND FLOOR.dwg,,
1,GFX_LINKED-48805,887.5000,190.5000,DUCT DETECTOR,X-2ND FLOOR.dwg,,2:M2-111-0
1,GFX_GROUP-4104,1362.0000,-450.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-23545,1476.5000,-680.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-23466,1476.5000,-720.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-79-0
1,GFX_LINKED-23545,1476.5000,-680.5000,DUCT DETECTOR,X-1ST FLOOR.dwg,,1:M2-78-0
1,GFX_LINKED-18289,1262.0000,-710.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-106-0
1,GFX_GROUP-18289,1262.0000,-710.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-23477,1912.0000,-690.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-25-0
1,GFX_GROUP-23477,1912.0000,-690.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-23454,1887.0000,-690.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-23466,1476.5000,-720.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-23454,1887.0000,-690.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-24-0
1,GFX_GROUP-1063,923.0000,-660.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-12751,1418.5000,-400.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-101-0
1,GFX_GROUP-12751,1418.5000,-400.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-12830,1218.5000,-400.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-12833,1178.5000,-340.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-12830,1218.5000,-400.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-102-0
1,GFX_GROUP-18225,900.0000,-670.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-1063,923.0000,-660.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M1-113-0
1,GFX_LINKED-18225,900.0000,-670.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M1-112-0
1,GFX_LINKED-13684,1456.5000,-320.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-100-0
1,GFX_GROUP-13684,1456.5000,-320.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-20714,2454.5000,-680.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-1555,2746.5000,-560.5000,DUCT DETECTOR,X-1ST FLOOR.dwg,,1:M2-115-0
1,GFX_LINKED-20714,2454.5000,-680.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-93-0
1,GFX_LINKED-20711,2454.5000,-740.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-94-0
1,GFX_GROUP-20711,2454.5000,-740.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-20626,2594.5000,-680.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-111-0
1,GFX_GROUP-20626,2594.5000,-680.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-3690,2806.5000,-577.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-1555,2746.5000,-560.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-3690,2806.5000,-577.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-114-0
1,GFX_GROUP-1561,2814.5000,-532.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-3505,2154.0000,-960.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-3583,2154.0000,-960.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-3425,2154.0000,-960.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-3230,2154.0000,-960.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-3284,2154.0000,-960.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-20708,2294.0000,-576.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-1561,2814.5000,-532.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-117-0
1,GFX_LINKED-20708,2294.0000,-576.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-35-0
1,GFX_LINKED-20637,2270.0000,-576.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-34-0
1,GFX_GROUP-20637,2270.0000,-576.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-12833,1178.5000,-340.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-103-0
1,GFX_LINKED-10914,2494.5000,199.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-28-0
1,GFX_GROUP-10914,2494.5000,199.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-7975,1578.0000,170.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-7998,1532.0000,170.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-7975,1578.0000,170.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-18-0
1,GFX_GROUP-10823,2235.0000,190.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-10920,2235.0000,150.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-31-0
1,GFX_LINKED-10823,2235.0000,190.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-31-0
1,GFX_LINKED-10835,2494.5000,139.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-29-0
1,GFX_GROUP-10835,2494.5000,139.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-7998,1532.0000,170.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-19-0
1,GFX_GROUP-6170,482.0000,80.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-7032,1320.0000,260.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-18-0
1,GFX_LINKED-6170,482.0000,80.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-16-0
1,GFX_LINKED-6191,445.0000,80.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-17-0
1,GFX_GROUP-6191,445.0000,80.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-7981,2087.3407,269.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-26-0
1,GFX_GROUP-7981,2087.3407,269.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-7053,1283.0000,260.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-7032,1320.0000,260.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-7053,1283.0000,260.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-19-0
1,GFX_GROUP-11857,280.5000,-440.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-11854,360.5000,-440.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-12-0
1,GFX_LINKED-11857,280.5000,-440.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-107-0
1,GFX_LINKED-11860,162.0000,-311.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-10-0
1,GFX_GROUP-11860,162.0000,-311.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-929,240.5000,-200.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M4-41-0
1,GFX_GROUP-929,240.5000,-200.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-923,240.5000,-280.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-11854,360.5000,-440.5000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-923,240.5000,-280.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M4-32-0
1,GFX_GROUP-11864,162.0000,-151.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-10917,2210.0000,150.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-30-0
1,GFX_GROUP-10917,2210.0000,150.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-10846,2210.0000,190.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-10920,2235.0000,150.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-10846,2210.0000,190.0000,WATER FLOW,X-1ST FLOOR.dwg,,1:M2-30-0
1,GFX_GROUP-10887,2603.0000,50.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-11864,162.0000,-151.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-15-0
1,GFX_LINKED-10887,2603.0000,50.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-32-0
1,GFX_LINKED-10829,2476.0000,269.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-27-0
1,GFX_GROUP-10829,2476.0000,269.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_GROUP-5323,2058.0000,-90.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-2847,1507.0000,-296.0000,PULL STATION,X-7TH FLOOR.dwg,,3:M2-80-0
1,GFX_LINKED-5323,2058.0000,-90.0000,TAMPER SWITCH,X-7TH FLOOR.dwg,,3:M2-36-0
1,GFX_LINKED-5334,2032.0000,-90.0000,WATER FLOW,X-7TH FLOOR.dwg,,3:M2-37-0
1,GFX_GROUP-5334,2032.0000,-90.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4154,1952.5000,-238.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-85-0
1,GFX_GROUP-4154,1952.5000,-238.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-5346,1450.5000,-325.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-2847,1507.0000,-296.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-5346,1450.5000,-325.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-1-0
1,GFX_GROUP-945,2470.5000,-38.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-927,2470.5000,-78.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-111-0
1,GFX_GROUP-927,2470.5000,-78.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-6377,2236.0000,-90.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-6578,2511.5000,-395.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-6377,2236.0000,-90.0000,TAMPER SWITCH,X-7TH FLOOR.dwg,,3:M2-42-0
1,GFX_GROUP-933,2470.5000,-198.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-945,2470.5000,-38.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-110-0
1,GFX_LINKED-933,2470.5000,-198.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-113-0
1,GFX_LINKED-939,2470.5000,-158.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-112-0
1,GFX_GROUP-939,2470.5000,-158.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4090,1398.5000,-460.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-106-0
1,GFX_GROUP-4090,1398.5000,-460.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-4135-1,1302.0000,-390.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-4135,1129.0000,-221.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4135-1,1302.0000,-390.0000,PULL STATION,X-7TH FLOOR.dwg,,3:M2-30-0
1,GFX_GROUP-4138,1398.5000,-420.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4104,1362.0000,-450.0000,PULL STATION,X-7TH FLOOR.dwg,,3:M2-101-0
1,GFX_LINKED-4138,1398.5000,-420.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-103-0
1,GFX_LINKED-4141,1398.5000,-360.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-2-0
1,GFX_GROUP-4141,1398.5000,-360.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4135,1129.0000,-221.0000,WATER FLOW,X-7TH FLOOR.dwg,,3:M2-46-0
1,GFX_GROUP-7550,1970.5000,-145.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4144,1204.0000,-221.0000,TAMPER SWITCH,X-7TH FLOOR.dwg,,3:M2-43-0
1,GFX_LINKED-7550,1970.5000,-145.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-75-0
1,GFX_LINKED-4148,1978.5000,-261.5000,DUCT DETECTOR,X-7TH FLOOR.dwg,,3:M2-86-0
1,GFX_GROUP-4148,1978.5000,-261.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4153,1154.0000,-221.0000,WATER FLOW,X-7TH FLOOR.dwg,,3:M2-44-0
1,GFX_GROUP-4153,1154.0000,-221.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-4156,1180.0000,-221.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-4144,1204.0000,-221.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-4156,1180.0000,-221.0000,TAMPER SWITCH,X-7TH FLOOR.dwg,,3:M2-45-0
1,GFX_LINKED-6578,2511.5000,-395.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-77-0
1,GFX_LINKED-1917,1958.0000,-656.0000,TAMPER SWITCH,X-7TH FLOOR.dwg,,3:M2-38-0
1,GFX_GROUP-1917,1958.0000,-656.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-12372,1676.5000,-760.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_GROUP-15844,382.0000,-670.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-12372,1676.5000,-760.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-76-0
1,GFX_GROUP-9261,2470.5000,-590.5000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-13461,2470.5000,-563.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-26-0
1,GFX_LINKED-9261,2470.5000,-590.5000,SMOKE DETECTOR,X-7TH FLOOR.dwg,,3:M2-47-0
1,GFX_LINKED-955,1932.0000,-656.0000,WATER FLOW,X-7TH FLOOR.dwg,,3:M2-39-0
1,GFX_GROUP-955,1932.0000,-656.0000,BACKGROUND,X-7TH FLOOR.dwg,,
1,GFX_LINKED-15844,382.0000,-670.0000,TAMPER SWITCH,X-1ST FLOOR.dwg,,1:M2-13-0
1,GFX_GROUP-3696,2587.0000,-787.0000,BACKGROUND,X-1ST FLOOR.dwg,,
1,GFX_LINKED-20678,2427.0000,-787.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-36-0
1,GFX_LINKED-3696,2587.0000,-787.0000,PULL STATION,X-1ST FLOOR.dwg,,1:M2-113-0
1,GFX_LINKED-20717,2594.5000,-740.5000,SMOKE DETECTOR,X-1ST FLOOR.dwg,,1:M2-110-0
